,lat,long,cluster
1,30.550045,-97.861763,7091
2,30.595955,-97.873341,2852
3,30.537706,-97.842574,4108
4,30.531993,-97.967226,5135
5,30.49655,-97.901257,730
6,30.460701,-97.882086,22
7,30.498174,-97.827879,4355
8,30.434403,-98.083907,3137
9,30.488843,-98.053644,4803
10,30.405429,-97.968645,5615
11,30.367501,-98.056627,3087
12,30.421566,-97.941993,7302
13,30.416288,-97.888347,1820
14,30.449261,-97.839977,5794
15,30.398674,-97.83899,3358
16,30.33372,-98.076591,557
17,30.320471,-97.972406,3700
18,30.349621,-98.009337,2891
19,30.367501,-97.984566,81
20,30.382464,-97.926677,6792
21,30.351176,-97.937276,2873
22,30.373525,-97.86814,1651
23,30.374974,-97.834683,4241
24,30.351794,-97.845706,5296
25,30.221922,-97.974997,2726
26,30.292875,-97.964299,7319
27,30.32358,-97.939978,1560
28,30.343668,-97.905759,2841
29,30.321831,-97.89921,1136
30,30.653697,-97.705243,4921
31,30.344763,-97.869942,2222
32,30.332143,-97.858595,5441
33,30.318718,-97.841425,3356
34,30.30131,-97.832125,634
35,30.304379,-97.919182,2490
36,30.298805,-97.888816,3217
37,30.352597,-97.921387,4810
38,30.308173,-97.871556,3330
39,30.351189,-97.779089,2070
40,30.384802,-97.744053,6209
41,30.288711,-97.833651,4433
42,30.286234,-97.902792,4765
43,30.272366,-98.013199,4701
44,30.286428,-97.879621,6940
45,30.267169,-97.899068,7058
46,30.287223,-97.86426,6992
47,30.513457,-97.665825,2745
48,30.308846,-97.703502,5246
49,30.286457,-97.843688,3633
50,30.279555,-97.836009,2202
51,30.205053,-97.932402,1393
52,30.273341,-97.873192,5804
53,30.196482,-97.909655,6126
54,30.172804,-97.901713,6651
55,30.260857,-97.851746,4672
56,30.259205,-97.829376,2419
57,30.247459,-97.825581,6970
58,30.235346,-97.819398,3853
59,30.25396,-97.895281,5274
60,30.24144,-97.879541,5428
61,30.246756,-97.872037,6885
62,30.245081,-97.858211,6692
63,30.240247,-97.852166,6352
64,30.267416,-97.928478,4641
65,30.237106,-97.93101,4791
66,30.244016,-97.915824,951
67,30.249879,-97.909155,5670
68,30.238308,-97.892018,6276
69,30.244942,-97.985156,6639
70,30.250014,-97.943499,2683
71,30.209143,-97.954558,5357
72,30.21593,-97.947086,1521
73,30.221875,-97.905353,236
74,30.210384,-97.884729,203
75,30.222138,-97.883969,5598
76,30.22221,-97.928999,5802
77,30.230631,-97.858915,3365
78,30.229226,-97.850001,2106
79,30.232836,-97.839501,1838
80,30.224841,-97.835974,6603
81,30.225853,-97.862221,4886
82,30.217987,-97.865677,7096
83,30.220626,-97.849136,3939
84,30.214768,-97.858294,6818
85,30.214574,-97.836175,284
86,30.206238,-97.845563,3454
87,30.39592,-97.773059,4096
88,30.20472,-97.872225,718
89,30.188692,-97.858353,7301
90,30.194893,-97.937337,181
91,30.209985,-97.920445,2314
92,30.191616,-97.895714,6438
93,30.179056,-97.914187,6771
94,30.183883,-97.890011,2337
95,30.342242,-97.809077,7365
96,30.166515,-97.868659,3325
97,30.152804,-97.866404,3598
